0.474068,72.320462,161.388847,NW,7.164955,3.470528,0.499106,0.550056,0.129196,0.227434,0.456719,0.293157,16.396613,0.057518,0.027566,benign
0.778453,70.733065,4.133412,S,3.450632,4.526497,0.605654,0.163148,0.048158,0.048731,0.510441,0.386809,56.221554,0.060631,0.117675,benign
0.581948,70.806732,3.7624,S,3.38218,4.500084,0.593603,0.159955,0.046104,0.049389,0.388269,0.41993,55.428412,0.06046,0.105174,benign
0.804729,70.795264,4.229018,S,3.442981,4.889323,0.609805,0.163026,0.048988,0.050572,0.394736,0.382909,55.688356,0.059946,0.106298,benign
0.234101,78.144921,125.052568,NW,3.61885,3.863881,0.380252,0.383211,0.103568,0.155279,0.462255,0.503313,25.461601,0.085943,0.046667,benign
0.210878,78.071349,125.049296,NW,3.656336,3.905111,0.533232,0.361116,0.101786,0.145743,0.571562,0.587031,25.146846,0.04184,0.065926,virus
0.221827,78.135061,125.055843,NW,3.648086,3.879233,0.380212,0.363937,0.103772,0.157927,0.462008,0.502752,25.442164,0.085234,0.035821,benign
0.261516,88.734423,84.912343,S,2.09744,1.39083,0.100606,0.11479,0.014828,0.020051,0.321111,0.024965,60.354897,0.262065,0.119225,benign
0.25773,88.686971,84.882894,S,2.125962,1.377611,0.099651,0.12891,0.013052,0.017935,0.321196,0.024966,59.995878,0.262227,0.107201,benign
0.250417,88.930457,84.92661,S,2.04956,1.384312,0.094466,0.054048,0.013888,0.015026,0.321567,0.024967,60.133695,0.262369,0.119936,benign
0.424351,92.6463,242.633042,NW,6.987307,4.351768,0.386472,0.050932,0.060138,0.008858,0.228726,0.107802,27.052791,0.144051,0.055831,benign
0.430687,92.729411,242.49866,NW,6.957689,4.332351,0.310799,0.051655,0.058843,0.036632,0.239907,0.105849,27.261402,0.148114,0.053697,benign
0.423177,92.572626,243.243002,NW,7.348814,4.187631,0.274025,0.04587,0.063692,0.008857,0.186469,0.107293,27.773189,0.146573,0.062955,benign
0.242809,78.773803,103.009965,NW,5.747856,4.500056,0.416624,0.037574,0.013446,0.006129,0.033136,0.042627,30.998757,0.144542,0.171968,virus
0.246433,78.610447,102.643427,NW,5.562136,4.488559,0.45552,0.041261,0.011627,0.006085,0.032577,0.023467,30.995241,0.142004,0.160218,benign
0.246724,78.668329,102.236481,NW,5.536439,4.524932,0.434342,0.046008,0.01113,0.006139,0.032542,0.037398,30.994324,0.141885,0.159018,benign
0.32437,74.366283,148,NW,5.112147,3.786318,0.732195,0.120533,0.033008,0.011085,0.342359,0.126891,41.638377,0.094788,0.146486,virus
0.321505,74.362796,148.068683,NW,5.045467,3.791678,0.74802,0.090521,0.032944,0.013156,0.338171,0.138461,41.794314,0.083544,0.13421,benign
0.324365,74.277824,148,NW,5.111731,3.784646,0.735053,0.100736,0.032992,0.010781,0.342457,0.134107,41.576885,0.112747,0.137413,benign
0.352755,68.372647,167.06215,S,7.502458,5.726468,0.366096,0.162169,0.036581,0.099177,0.291671,0.095245,66.884013,0.120491,0.114228,benign
0.34762,68.516744,166.657384,S,7.465249,6.060331,0.364335,0.167438,0.04253,0.096256,0.280046,0.090766,66.883734,0.120238,0.116101,benign
0.349048,68.475076,166.35467,S,7.455199,5.682055,0.369645,0.164245,0.034485,0.096184,0.309778,0.093393,66.883793,0.12062,0.10454,benign
0.59257,73.563388,222.149164,NW,1.933412,24.258527,0.79082,0.096253,0.028492,0.022257,0.394016,0.112613,117.232907,0.018589,0.296878,benign
0.593769,74.861412,217.547506,NW,3.439062,24.92491,0.798422,0.09654,0.029517,0.02148,0.347021,0.059366,116.409028,0.016991,0.326809,benign
0.648355,75.517532,219.699718,NW,3.282352,24.960922,0.796255,0.096557,0.030919,0.021217,0.346981,0.053623,117.220815,0.016992,0.301027,benign
0.831532,74.581437,70.771243,NW,4.38193,27.42393,0.796309,0.100841,0.285609,0.059015,0.239771,0.200339,51.706765,0.017964,0.170459,benign
0.846267,74.590226,70.639227,NW,4.231585,27.420319,0.796343,0.100742,0.284034,0.057086,0.238412,0.20335,51.421912,0.017946,0.170388,benign
0.79113,74.521507,70.772287,NW,4.692874,27.37425,0.786875,0.101297,0.280255,0.057726,0.228676,0.191943,52.247748,0.017965,0.16138,benign
0.656683,70.331707,54.994636,NW,2.848901,28.40054,0.812057,0.113345,0.322867,0.030607,0.178493,1.024294,49.092609,0.019263,0.186337,benign
0.721758,72.586473,56.444461,NW,2.630695,27.78732,0.807918,0.107906,0.328027,0.040325,0.205251,1.001591,49.28265,0.020517,0.18425,benign
0.668877,71.694333,54.989772,NW,2.685068,28.278352,0.81412,0.114746,0.342153,0.032631,0.188334,1.031756,48.519957,0.019878,0.184394,benign
0.46037,77.633061,28.198079,NW,6.746327,44.62684,0.943975,0.160156,0.305087,0.022724,0.665448,1.671123,84.817416,0.011293,0.334295,benign
0.46028,77.525463,27.110554,NW,7.056579,44.952246,0.944315,0.160136,0.304556,0.022602,0.665213,1.699753,84.817543,0.010154,0.334189,benign
0.459802,77.074203,28.13538,NW,7.307907,45.134091,0.94264,0.160167,0.304807,0.023233,0.664362,1.392342,84.82116,0.011346,0.334011,benign
0.758765,69,67.665164,NW,3.944316,71.654869,0.952977,0.227316,0.450223,0.027855,0.251981,1.635664,42.663605,0.005974,0.448175,benign
0.759533,69,67.530011,NW,3.919382,71.66685,0.952941,0.226397,0.450216,0.02773,0.251902,1.635877,42.891795,0.005909,0.454556,benign
0.759007,69,67.853963,NW,3.931089,71.65364,0.953006,0.222102,0.450221,0.027842,0.251737,1.635034,42.435126,0.005961,0.455108,benign
0.581811,73.134491,74.645296,NW,2.283798,90.662309,0.958467,0.254176,0.444868,0.127195,0.826141,0.621927,166.185366,0.005612,0.087423,benign
0.580091,72.912217,76.745599,NW,2.247584,91.424375,0.959332,0.253669,0.404911,0.127197,0.812409,0.673051,166.129955,0.005742,0.088923,benign
0.578618,72.833949,77.390302,NW,2.259893,91.26934,0.954667,0.25373,0.415894,0.127197,0.799181,0.757214,166.217922,0.006388,0.094905,benign
0.364197,89.632421,216.601282,NW,1.66768,115.420758,0.961011,0.279508,1.391592,0.138817,0.367786,2.295187,27.112867,0.003607,0.355165,benign
0.367276,88.371978,217.581708,NW,2.844545,114.644383,0.961333,0.28015,1.343386,0.139299,0.364263,2.356,27.142535,0.003332,0.35149,benign
0.352599,88.475704,217.866288,NW,2.12088,115.178126,0.958957,0.279914,1.35467,0.139287,0.370939,2.308859,27.095112,0.003266,0.353656,benign
0.719567,70.418502,222.538316,E,6.914365,3.560881,0.645926,0.609135,0.021944,0.179989,0.571503,1.521392,52.066674,0.080722,0.007111,benign
0.719708,70.349909,223.3502,E,6.92167,3.60008,0.645556,0.594893,0.020521,0.189506,0.421924,1.531598,51.702109,0.084559,0.007594,benign
0.719607,70.676738,223.602498,E,6.659192,3.578794,0.63848,0.591577,0.018956,0.184811,0.459797,1.54062,52.121457,0.088932,0.007024,benign
0.538899,91.952757,226.310855,S,3.402554,4.208109,0.369961,0.28076,0.018987,0.06377,0.507034,0.057476,58.744149,0.217559,0.042959,benign
0.857544,92.252731,226.790241,S,3.246055,4.2009,0.374537,0.277661,0.021086,0.063732,0.562187,0.082767,58.678731,0.215967,0.014211,benign
0.588524,91.722362,226.496323,S,3.283797,4.189173,0.36454,0.296564,0.019689,0.065546,0.55325,0.052246,58.719919,0.215395,0.036979,benign
0.531699,86.07848,80.495561,NE,7.82517,2.180603,0.342653,0.227202,0.016205,0.047901,0.18131,0.39469,36.734123,0.261413,0.057836,benign
0.457594,86.16516,80.770303,NE,7.959112,2.203185,0.343801,0.231306,0.018188,0.051378,0.170271,0.310331,36.63282,0.261991,0.055155,benign
0.523068,86.168232,80.701721,NE,7.949639,2.163623,0.342569,0.227799,0.01566,0.050063,0.170267,0.353275,36.707636,0.262762,0.06821,benign
0.376803,69.407037,139.227831,S,3.241162,4.207173,0.248978,0.255967,0.015194,0.063741,0.267147,0.021939,58.565929,0.190409,0.006308,benign
0.393852,69.405681,139.294015,S,3.225693,4.062851,0.221799,0.256045,0.015184,0.060011,0.261848,0.027551,58.574907,0.190412,0.006307,benign
0.375046,69.406156,139.462736,S,3.258393,4.100935,0.227704,0.255953,0.015196,0.06438,0.267027,0.020998,58.586419,0.190402,0.006308,benign
0.679316,88.597507,22.19835,E,7.058476,3.345605,0.236676,0.42523,0.031295,0.121383,0.340389,0.131473,35.801109,0.182951,0.013591,benign
0.677731,88.631695,22.205849,E,7.060653,3.690245,0.240045,0.448094,0.032727,0.113963,0.34037,0.134248,35.675875,0.182879,0.013923,benign
0.67812,88.564177,22.260414,E,7.067059,3.555174,0.240588,0.438069,0.032917,0.108286,0.34039,0.137296,35.681833,0.183407,0.013969,benign
0.627697,86.042771,158.673373,NW,3.897451,2.810281,0.396557,0.621765,0.074665,0.078612,0.414218,0.509678,13.582284,0.349621,0.005551,benign
0.669731,85.652787,158.463885,NW,3.941715,2.807467,0.405683,0.63562,0.097502,0.086439,0.411066,0.555257,13.845446,0.34123,0.004886,virus
0.650442,85.727203,158.625511,NW,3.915028,2.80911,0.408877,0.636872,0.104387,0.085904,0.423446,0.471473,13.701951,0.352283,0.005533,benign
0.400322,73.221092,28.202014,NW,8.023442,4.067244,0.410443,0.249641,0.035719,0.100676,0.145404,1.07918,20.149565,0.165595,0.04684,benign
0.394569,72.640819,27.983095,NW,8.125293,4.292776,0.372038,0.216056,0.031311,0.09942,0.14171,1.082185,20.167317,0.160191,0.047028,benign
0.402628,72.819453,28.149191,NW,8.094938,4.386849,0.410641,0.228106,0.037273,0.100471,0.144688,1.497069,19.799484,0.165298,0.046976,benign
0.518697,89.605866,224.087087,NW,6.18767,2.685893,0.595275,0.540982,0.443267,0.08023,0.359886,0.895996,6.168787,0.086374,0.020454,benign
0.524963,90.183454,224.031349,NW,6.625463,2.636398,0.471763,0.571973,0.597393,0.111268,0.378194,0.879101,6.196851,0.079638,0.002768,benign
0.513325,89.758852,224.087195,NW,6.421129,2.846751,0.593099,0.55778,0.59585,0.079991,0.352666,0.723326,6.175443,0.080984,0.00768,benign
0.406077,88.289255,178.991716,NW,2.056463,2.387438,0.374449,0.23744,0.010701,0.029346,0.082348,0.009906,15.217836,0.11366,0.009871,benign
0.406092,88.328143,179.327625,NW,2.074411,2.41647,0.371981,0.235837,0.008938,0.029296,0.083704,0.008467,15.141642,0.113694,0.009879,benign
0.405811,88.264439,179.32378,NW,2.071574,2.409303,0.372826,0.235573,0.008957,0.029312,0.082419,0.008522,15.149507,0.113682,0.009895,benign
0.359252,88.988918,6.19807,NW,7.347307,3.792408,0.504279,0.148031,0.082692,0.030219,0.386817,0.205209,15.225154,0.108456,0.033978,benign
0.488846,89.147359,5.452833,NW,7.234583,3.545372,0.528465,0.151241,0.088398,0.029427,0.387857,0.209757,15.243639,0.093886,0.035455,benign
0.476652,89.10338,5.872301,NW,7.013076,3.610135,0.530593,0.125295,0.089072,0.028947,0.387417,0.210833,15.288382,0.084052,0.035629,benign
0.404761,63.896303,37.035859,NW,8.993063,3.328154,0.378845,0.121175,0.005349,0.023943,0.081633,0.019311,41.892456,0.212522,0.04599,benign
0.422917,63.551399,37.114282,NW,8.993162,3.268734,0.578486,0.079324,0.003823,0.019739,0.160218,0.016269,42.51538,0.100609,0.056485,benign
0.391601,63.836144,36.984432,NW,8.998166,3.365345,0.585614,0.085133,0.004179,0.022059,0.176817,0.016556,42.210945,0.138668,0.047913,virus
0.577462,66.602567,194.944832,NW,6.710444,3.26317,0.230565,0.205002,0.055952,0.152118,0.248234,0.161476,33.475415,0.174094,0.038323,benign
0.508133,67.161307,195.011896,NW,6.710861,3.245703,0.247735,0.265701,0.064268,0.150945,0.22297,0.157576,33.500458,0.174284,0.035972,benign
0.533605,67.479106,194.401778,NW,6.837473,3.330787,0.208881,0.262142,0.058413,0.218765,0.29341,0.149801,33.995088,0.18647,0.030982,benign
0.46163,61.54422,132.643558,S,4.503934,4.281185,0.153289,0.285918,0.045633,0.072945,0.322821,0.047295,63.873201,0.201626,0.048857,benign
0.461044,61.529638,132.628541,S,4.511431,4.283055,0.162108,0.286878,0.045639,0.091534,0.327222,0.047765,63.894797,0.219449,0.047443,virus
0.359237,61.167193,132.710014,S,4.497467,4.274805,0.151492,0.289445,0.043288,0.09966,0.327689,0.047215,63.888877,0.194909,0.054823,benign
0.35175,60.983114,132.721901,S,4.333739,3.909582,0.141292,0.249345,0.020616,0.093678,0.257712,0.028606,63.945218,0.343062,0.095984,benign
0.334546,60.958919,132.637827,S,4.325032,3.88959,0.143115,0.2503,0.020436,0.093141,0.27576,0.027911,63.915523,0.33904,0.095344,benign
0.346708,60.903336,132.64951,S,4.344441,3.983845,0.141096,0.25056,0.020129,0.093867,0.275785,0.027665,63.841877,0.346447,0.095358,benign
0.569787,65.175253,177.730637,NW,4.29946,2.648552,0.577879,0.36007,0.008796,0.024909,0.447725,0.168038,41.789709,0.073515,0.067852,benign
0.563336,65.834496,177.658373,NW,4.039847,2.76934,0.478882,0.375554,0.00853,0.015415,0.191621,0.169406,41.975334,0.07602,0.07161,benign
0.56955,65.20411,177.658533,NW,4.071533,2.705688,0.421725,0.356344,0.0084,0.023876,0.381252,0.169529,41.918998,0.079126,0.069736,benign
0.421156,71.926028,224.805728,NW,1.774097,1.539198,0.529487,0.317032,0.020122,0.026104,0.282191,0.063279,33.314438,0.139527,0.038261,benign
0.49977,71.593083,223.356464,NW,1.761647,2.749167,0.549798,0.287043,0.01921,0.029427,0.270512,0.063629,33.701425,0.19279,0.047063,benign
0.502392,71.374912,222.823547,NW,1.925174,2.223225,0.582181,0.277364,0.0178,0.024092,0.135992,0.066743,33.674464,0.13851,0.061431,benign
0.393228,71.213354,187.16624,NW,5.350521,6.019602,0.395339,0.268612,0.114951,0.056301,0.118542,3.226605,21.903136,0.052415,0.045013,benign
0.372398,70.88557,186.609249,NW,5.91014,5.36601,0.450765,0.208455,0.124472,0.048767,0.12888,3.371382,21.748115,0.043975,0.083643,benign
0.392754,70.226609,187.282596,NW,5.13771,5.351558,0.365341,0.100486,0.12694,0.04415,0.097118,2.511735,21.594647,0.055679,0.097631,benign
0.309385,65.272874,222.826131,NW,7.77246,2.93993,0.227152,0.149976,0.057185,0.015264,0.100791,0.114838,32.426752,0.165638,0.042656,benign
0.329913,65.457885,223.108236,NW,7.641988,2.915195,0.213466,0.165699,0.05692,0.032629,0.131382,0.117802,32.508393,0.172855,0.035326,benign
0.257134,65.437816,222.869699,NW,7.77234,2.904674,0.220258,0.146737,0.06155,0.015306,0.095158,0.120066,32.434252,0.154247,0.047222,benign
0.460813,88.483006,56.121088,S,1.099356,7.464558,0.758194,0.034525,0.014378,0.00334,0.050628,0.076517,57.851075,0.028664,0.144197,benign
0.461546,88.447092,56.298718,S,1.255485,7.487192,0.697062,0.033859,0.014477,0.003306,0.050964,0.075621,57.853187,0.028699,0.143643,benign
0.460825,88.461091,56.62914,S,1.229754,7.464351,0.75527,0.033957,0.014347,0.00335,0.052522,0.076404,57.84863,0.028815,0.14373,benign
0.765122,73.893836,67.992175,NW,3.181038,27.935993,0.845442,0.1081,0.290399,0.065055,0.298409,0.317407,43.263475,0.021099,0.200294,benign
0.780224,72.827577,67.724767,NW,3.094677,28.31176,0.861766,0.10417,0.290398,0.066068,0.292726,0.318948,44.241124,0.023118,0.275423,benign
0.741578,74.42002,66.802333,NW,3,27.229896,0.825848,0.093992,0.289985,0.067573,0.336771,0.354217,43.675089,0.02482,0.181283,virus
0.619987,65.699843,135.756282,NW,6.07475,54.776778,0.826137,0.177766,0.255038,0.067905,0.448447,0.353953,101.596907,0.015804,0.492547,benign
0.625149,66.146056,136.008293,NW,4.118212,51.878736,0.83503,0.192818,0.249804,0.060335,0.447287,0.340312,101.820841,0.016262,0.484401,benign
0.634987,65.645462,135.565775,NW,6.939093,51.77043,0.822431,0.178398,0.25522,0.063381,0.449778,0.344477,101.597222,0.015758,0.492951,benign
0.23507,82.712973,153.991138,NW,1.397877,55.813248,0.968548,0.198528,0.12479,0.067874,0.26471,0.307451,111.223372,0.011968,0.310025,benign
0.230512,82.200814,150.819491,NW,1.429554,55.637886,0.956117,0.199255,0.12505,0.062401,0.270105,0.310409,111.260717,0.01094,0.365516,benign
0.239164,82.185154,151.167331,NW,1.402877,55.420509,0.966206,0.199335,0.133685,0.069391,0.26702,0.309857,111.306643,0.012047,0.371092,benign
0.757127,61.271897,226.705493,NW,2.002346,71.695052,0.917879,0.220937,0.440927,0.024813,0.230603,0.997245,55.823133,0.007869,0.399446,benign
0.754398,61.367811,226.555086,NW,2.006412,71.91154,0.919009,0.221378,0.466144,0.024802,0.231395,1.002538,56.158894,0.007917,0.399594,benign
0.75242,61.517264,227.042059,NW,2.007831,72.164248,0.917787,0.221393,0.462175,0.029587,0.226759,1.007442,57.448347,0.007918,0.403329,benign
0.693564,63.00565,237.16812,NW,2.818585,51.113165,0.84821,0.178036,0.259785,0.10754,0.427016,1.938018,101.799958,0.01398,0.467289,benign
0.690476,63.121713,237.365374,NW,3.971874,52.314238,0.858668,0.179216,0.25242,0.053187,0.42444,2.570715,101.905559,0.014359,0.449399,benign
0.709742,62.909363,237.355646,NW,2.868168,51.587741,0.84827,0.177948,0.259616,0.06722,0.426752,1.907058,101.801179,0.013984,0.492584,benign
0.910817,65.107997,40.049551,NW,5.614482,104.921467,0.984576,0.277868,0.178858,0.105803,0.332265,0.67998,93.031509,0.001374,0.462448,benign
0.882187,64.387375,40.046702,NW,5.955676,104.607694,0.984563,0.277938,0.180133,0.108,0.493223,0.77161,92.987441,0.001351,0.462796,benign
0.843222,64.322265,40.034756,NW,5.914669,104.981867,0.984567,0.277991,0.183678,0.107819,0.441155,0.788225,92.965971,0.001352,0.462566,benign
0.58299,64.08445,218.90967,NW,4.26585,113.06544,0.957809,0.277826,1.829365,0.084449,0.348133,3.660539,26.031727,0.003664,0.661164,benign
0.583758,64.153804,218.93399,NW,4.272985,113.050954,0.955783,0.277789,1.834405,0.087618,0.34754,3.808575,24.436748,0.004285,0.504986,benign
0.582018,64.140848,218.920076,NW,4.205244,113.06318,0.956588,0.277855,1.817669,0.085993,0.347721,3.724971,25.252337,0.00373,0.667887,benign
0.641796,77.925043,65.216048,NW,1.635602,111.533139,0.954284,0.273337,0.958331,0.069563,0.341522,3.063493,34.564459,0.00382,0.509538,virus
0.646524,77.114522,64.028945,NW,2.110436,110.931284,0.956343,0.273071,0.901157,0.06024,0.286072,3.811051,33.986132,0.003795,0.52563,benign
0.661665,77.268673,64.795146,NW,1.911243,111.287112,0.955,0.273071,0.90022,0.059811,0.30023,3.892829,33.945054,0.003893,0.511223,benign
0.427411,87.662446,174.979358,NW,2.99987,2.355273,0.40636,0.227588,0.061966,0.049702,0.460997,0.475439,12.365839,0.104663,0.011182,benign
0.409868,88.332129,174.992246,NW,3.323756,2.366997,0.399339,0.243956,0.041581,0.049249,0.483278,0.481828,11.438863,0.105037,0.011057,benign
0.422721,88.042869,174.999879,NW,2.705443,2.358571,0.402319,0.250993,0.03671,0.04965,0.328668,0.519086,11.261755,0.105496,0.011435,benign
0.684657,88.580701,100.539552,S,8.107173,4.529679,0.240233,0.357927,0.020356,0.069936,0.313939,0.0259,57.810024,0.134794,0.008018,benign
0.69506,88.591073,100.273573,S,8.296933,4.529376,0.240212,0.375807,0.020328,0.070268,0.314056,0.020694,57.800767,0.143297,0.007255,benign
0.697724,88.836088,100.271353,S,8.288595,4.5288,0.240131,0.379446,0.02033,0.070268,0.313986,0.021792,57.80072,0.138076,0.007465,virus
0.685757,64.484733,154.621777,NW,3.576867,3.439325,0.368644,0.141935,0.022011,0.104828,0.653791,0.079151,62.237485,0.169907,0.007935,benign
0.627959,63.678418,154.61589,NW,4.040341,3.465661,0.373002,0.143041,0.027106,0.106742,0.582273,0.079334,63.137198,0.170384,0.00609,benign
0.690195,63.236268,154.781092,NW,3.157663,3.446719,0.369923,0.147942,0.024478,0.106759,0.56913,0.075158,62.410202,0.17421,0.007669,benign
0.413795,94.264954,22.838682,NW,2.568495,3.255411,0.297281,0.105861,0.024939,0.022604,0.270959,0.038694,32.998786,0.135496,0.0342,benign
0.409919,94.195122,22.677851,NW,2.99425,3.291657,0.479086,0.088342,0.025048,0.018598,0.268051,0.036091,32.906764,0.15097,0.046564,benign
0.408933,94.209105,22.641749,NW,3.403179,3.275022,0.479213,0.120414,0.025097,0.026948,0.269151,0.051799,32.915281,0.150416,0.046663,benign
0.700641,62.50016,179.141686,NW,6.200531,4.599744,0.56815,0.557226,0.04326,0.170834,0.420543,0.146844,48.41876,0.061993,0.026631,benign
0.738608,61.584527,179,NW,5.670797,4.663605,0.417997,0.536095,0.039471,0.178137,0.378025,0.187796,48.459361,0.063232,0.013432,benign
0.682148,62.762739,179.020999,NW,6.615204,4.654967,0.573762,0.552884,0.041217,0.174408,0.404731,0.155025,48.417551,0.062304,0.022517,virus
0.442219,69.214436,138.166004,S,2.885023,4.297615,0.272267,0.256514,0.028545,0.056283,0.274838,0.085398,58.966809,0.197687,0.006914,benign
0.445311,69.247911,138.380433,S,2.467825,4.262086,0.250172,0.263397,0.032057,0.061263,0.281522,0.026401,59.047676,0.189605,0.007173,benign
0.441222,69.257173,137.634017,S,2.693242,4.27995,0.256501,0.254009,0.024925,0.061294,0.264079,0.064221,58.977473,0.196262,0.007061,benign
0.504549,93.264501,77.689699,NE,5.832666,3.883857,0.09956,0.48967,0.017036,0.077224,0.35438,0.067575,31.826625,0.295632,0.007372,benign
0.507055,93.524002,77.650723,NE,5.957643,3.706467,0.108139,0.498945,0.016635,0.07988,0.350491,0.06586,32.596823,0.330301,0.005127,benign
0.507201,93.350102,77.629453,NE,5.862351,4.572662,0.120726,0.494963,0.01686,0.077593,0.350425,0.066261,32.105664,0.317608,0.007353,benign
0.8426,92.403175,223.799894,NE,6.275401,3.00871,0.300826,0.239833,0.021188,0.209236,0.259415,0.71188,34.36259,0.234379,0.004453,benign
0.833712,92.636227,224.462699,NE,7.525506,2.870024,0.258574,0.274667,0.039668,0.12559,0.270172,0.724487,34.295032,0.18517,0.004684,benign
0.832227,93.001384,224.22149,NE,6.426962,3.038763,0.308625,0.207229,0.046417,0.123018,0.262321,0.490738,34.318487,0.233636,0.003434,benign
0.403064,63.802652,231.529743,NW,6.910614,5.66039,0.474015,0.357688,0.039313,0.051291,0.310776,0.056303,16.833196,0.088036,0.01064,benign
0.394722,63.924487,231.519529,NW,6.805391,5.58295,0.456324,0.354782,0.04083,0.066252,0.309819,0.050241,16.176987,0.104022,0.009518,benign
0.399128,63.791513,231.505936,NW,6.775696,5.597016,0.488551,0.357938,0.042869,0.066943,0.324538,0.051929,17.035153,0.083684,0.009983,benign
0.517213,82.168828,91.015901,S,5.711837,3.591794,0.234499,0.431149,0.082822,0.131843,0.434153,0.173291,31.114248,0.170343,0.009757,virus
0.524803,82.133957,91.171999,S,5.783645,4.462,0.410547,0.416258,0.082471,0.128985,0.433797,0.194638,31.113433,0.173225,0.011813,benign
0.521476,82.155914,91.036729,S,5.711767,4.209615,0.387927,0.439401,0.081544,0.131678,0.42054,0.191983,31.112653,0.142004,0.011914,benign
0.672721,73.558814,240.107105,NW,1.740681,3.386017,0.336024,0.501434,0.037394,0.0179,0.590319,0.05439,29.343989,0.354848,0.015134,benign
0.631604,73.918664,240.413498,NW,1.520702,3.419173,0.321959,0.324766,0.037765,0.033951,0.520424,0.051795,29.425658,0.33422,0.025511,benign
0.632454,73.742518,240.351824,NW,1.692263,3.43564,0.314131,0.336614,0.037712,0.034662,0.535595,0.049973,29.405062,0.28745,0.030091,benign
0.48315,66.450553,86.493067,NW,1.808439,3.424349,0.646071,0.040124,0.020202,0.018029,0.301969,0.061022,41.285274,0.052814,0.08215,benign
0.463428,66.206639,85.939864,NW,1.803137,3.423142,0.659053,0.036687,0.019245,0.010944,0.328221,0.039612,41.295413,0.053054,0.071741,benign
0.456557,66.073637,86.07796,NW,1.803141,3.416677,0.652944,0.037117,0.019739,0.016041,0.314567,0.041898,41.272136,0.054907,0.072638,benign
0.42866,91.683236,129.5351,NW,6.79907,2.795302,0.267731,0.303084,0.065239,0.045956,0.285701,0.114856,30.9038,0.176113,0.027838,benign
0.431226,91.927855,129.595564,NW,6.81801,2.746356,0.261984,0.280634,0.074194,0.048144,0.295469,0.104349,30.689342,0.160538,0.027481,virus
0.301509,91.447698,129.837052,NW,6.929899,2.678734,0.266553,0.176305,0.078239,0.043638,0.266131,0.122047,31.256531,0.154684,0.02832,benign
0.585961,74.595897,241.226904,NW,1.566489,4.668238,0.298481,0.210882,0.037851,0.01952,0.422367,0.062091,29.197166,0.235482,0.034059,benign
0.587127,74.499133,241.164365,NW,1.49801,4.636884,0.271012,0.186256,0.03805,0.023462,0.452993,0.071483,29.191481,0.235538,0.032914,benign
0.586569,74.35296,241.190189,NW,1.480671,4.615488,0.269295,0.207132,0.037863,0.023777,0.453005,0.075156,29.19504,0.235539,0.031995,benign
0.719734,65.988038,237.850707,NW,6.975759,4.925083,0.617898,0.149409,0.018628,0.031561,0.309383,0.227165,75.065708,0.067913,0.031982,benign
0.719895,65.832961,238.15724,NW,6.973718,4.8646,0.610576,0.29007,0.019102,0.030807,0.398426,0.234845,76.097492,0.046717,0.031638,benign
